Active,positive,Crude.Rate,negativeIncrease,mean_winter_temp,totalTestResultsIncrease,population,mean_summer_temp,pct_white,Lat,mean_summer_rm,popdensity,older_percent,mean_winter_rm,Long_,population_frac_county,negative,medianhousevalue,totalTestResults,pct_asian,deathIncrease,hospitalizedIncrease,hispanic,pct_owner_occ,Province_State,education,poverty,pct_blk,pct_native,q_popdensity,mean_pm25,positiveIncrease,totalTestResults_county,Last_Update,Confirmed,medhouseholdincome
17,4879,985.3,0,279.55214052976396,0,50471,302.885650384185,0.8295853064135841,38.2379395,92.6141603461458,228.9138,0.138111673882853,87.26302488629709,-84.87962551,0.0114920910614615,52770,139100.0,57649,0.0176140754096412,0,0,0.0287888094153078,0.62673570251824,Kentucky,0.157016683022571,0.0492009563357242,0.101860474331795,0.00213984268193616,3,12.7472012488408,0,662.507557602197,0,17,51068.0
2,4879,1535.2,0,281.322891575784,0,7605,304.954249335606,0.7510251505542141,36.55238827,92.8374641429313,33.83113,0.18059157244648003,87.09724627283029,-89.20140068,0.0017316350482933802,52770,59000.0,57649,0.0026745192447560602,0,0,0.00625,0.6309923193166971,Kentucky,0.36636033229491205,0.147323312804169,0.226647914060455,0.000491846798359178,2,10.882572702890402,0,99.8270288990649,0,2,25977.5
1,4879,1070.2,0,278.91062892057204,0,6161,302.690463166153,0.916343072796001,38.75398691,92.7589305068234,78.37135,0.11148196703767098,88.7669812388283,-84.8558382,0.0014028407011881,52770,108050.0,57649,0.0100837728824077,0,0,0.0621754864785459,0.6808157915028149,Kentucky,0.274120976813382,0.119061123715468,0.0154311769960083,0.0,3,11.1312168538407,0,80.8723635827928,0,1,49654.5
2,4879,912.1,0,280.55238925968604,0,17614,302.971478170737,0.9675353046567281,37.638866799999995,93.2652093517921,77.170615,0.143602378929482,86.3545453638208,-84.53289319,0.00401065348331881,52770,133900.0,57649,0.006559898101338671,0,0,0.024657668080399,0.7335859395883458,Kentucky,0.36273896419881796,0.105491606941074,0.009665213425475029,0.00083484068456936,3,10.477468027516,0,231.210162659846,0,2,47041.5
22,4879,851.4,0,279.207304431504,0,28165,302.784973432663,0.9585271332592529,38.64962758,91.87527245019079,91.080896,0.106567462561839,87.2489946451253,-84.62415957,0.00641308364696686,52770,94860.6540816015,57649,0.000399619410085632,0,0,0.0158270951819556,0.779306101551046,Kentucky,0.217021414884945,0.114684884102221,0.0110138583973027,0.00160753580895774,3,10.414218833809699,0,369.707859163993,0,25,44762.0
124,4879,1210.0,0,281.845479812931,0,39372,304.520042090024,0.9453144598691021,36.72292505,92.983456314173,61.4549618181818,0.163932166000276,85.7883777715146,-88.65143315,0.008964882987693209,52770,101998.975206612,57649,0.00464881328208013,0,0,0.0279939576038206,0.854952464531798,Kentucky,0.18576813363937802,0.0732876044319923,0.0138637682590268,0.0016329445262866801,2,10.4799484117893,0,516.816539357526,0,138,57022.030303030304
74,4879,1136.6,0,280.939446242979,0,26391,303.80244957256,0.980963161440112,37.46231118,95.9507246910054,45.465702,0.14910757844123998,89.00610717361299,-86.34248968,0.00600914931748988,52770,96908.2133333333,57649,0.00172911862014885,0,0,0.0120017788150297,0.706643323857183,Kentucky,0.297491874823055,0.214032044873281,0.0059696665682452,0.0025859108831922197,2,10.6676808823238,0,346.421449003974,0,79,41738.0
1,4879,1194.7,0,281.409725552416,0,10850,303.74412864641397,0.967552218611518,37.26484328,95.53947081913358,35.11061,0.17725431416633602,87.7192144627533,-85.5540745,0.0024705115416151398,52770,75433.3333333333,57649,0.0015259590475176599,0,0,0.0035842293906809997,0.7814084217856601,Kentucky,0.33422066470932,0.17055709228285096,0.0142295540357927,0.0,2,10.548619775111801,0,142.422519862571,0,1,38124.3333333333
12,4879,1167.6,0,279.57921833016496,0,33255,302.50626927635,0.97671904949348,38.54332505,95.2544197951362,519.110807142857,0.16499702237085997,89.8505128644129,-82.9215658,0.00757206095082134,52770,98685.71428571429,57649,0.00274250267948569,0,0,0.004901905437639929,0.7739542752576659,Kentucky,0.301449477677723,0.10047843463311801,0.0046248589740266206,0.00132056616517981,4,10.688183524067,0,436.521741753899,0,12,45559.4285714286
6,4879,880.4,0,280.415447822883,0,10318,303.710274373391,0.980670638147401,37.83766422,92.84513893702949,43.7889066666667,0.135341130604289,86.348900656685,-86.78280584,0.0023493767821553,52770,103366.66666666699,57649,0.000496493514553467,0,0,0.009394782805981909,0.834095347138741,Kentucky,0.24339890534907102,0.0519102267680237,0.0073098587914622705,0.0,2,11.170173116668401,0,135.439222114471,0,6,51050.3333333333
48,4879,767.1,0,280.728783861887,0,102506,303.350462640857,0.8900928021097649,37.6976111,94.8091665813079,242.95810899999998,0.110402405423257,87.5939120084889,-85.96319251,0.0233403000999817,52770,128722.22222222199,57649,0.0123721462385914,0,0,0.0374759575776582,0.700357495936324,Kentucky,0.31010762865614505,0.0636664674463514,0.057381754591969,0.0029336474729692603,3,10.932344470310099,0,1345.54496046385,0,48,56482.8
0,4879,1399.7,0,280.771954958465,0,28307,300.787103712132,0.9764007856097829,36.85699301,95.9613632432567,141.729557269231,0.14666910674607997,86.0374218909742,-83.21899516,0.006445416609078321,52770,53777.1333333333,57649,0.000969787772863568,0,0,0.00452676064938914,0.7407262410821942,Kentucky,0.42195013629370504,0.157669167381404,0.0145044024699297,0.000738697198446319,3,8.39291783599393,0,371.57182209675597,1,0,29800.7399267399
17,4879,1116.8,0,279.29613152025,0,18493,302.843777082832,0.9621639104367241,38.44188174,93.3043865888162,51.694955,0.147697410998366,87.89653557270658,-84.32869741,0.00421079907272708,52770,109750.0,57649,0.0005026704366949401,0,0,0.01834291317309,0.69655602121289,Kentucky,0.331711438979999,0.19260304454219895,0.0131389799426599,0.00197508486097716,2,10.6464273817701,0,242.748355743643,0,17,40609.0
4,4879,1110.8,0,281.417934066833,0,22434,303.861410142828,0.937426434983159,37.29943898,96.0319508580798,41.15423625,0.14918725587665901,87.6814411904452,-85.88461055,0.00510815261977826,52770,88937.5,57649,0.000956351115246216,0,0,0.011167104343286001,0.7634978442709219,Kentucky,0.39165930075860905,0.16790925970720902,0.0435821962798778,0.00408223510845997,2,10.536884198921,0,294.47989037759703,0,4,38620.625
64,4879,1027.2,0,280.28122999698996,0,46259,304.276203057821,0.9583463567489621,37.79344553,90.6054397614536,73.680524,0.141193213555403,84.37959831256809,-87.57392021,0.0105330316500991,52770,101540.0,57649,0.0010200596941350802,0,0,0.0245558398508693,0.715970503733055,Kentucky,0.402541777675642,0.044994651967964004,0.0218852033599214,0.00041431456833601,3,12.2075240415788,0,607.218741596561,0,65,46391.2
8,4879,1048.0,0,279.276691339903,0,15210,303.029852526289,0.9630834656887421,38.44942688,93.21033522924878,356.825905,0.139741874841835,87.952629231247,-85.11587507,0.00346327009658675,52770,119653.351794872,57649,0.0021771771771771802,0,0,0.0155103577130495,0.6757096350735301,Kentucky,0.239650893019119,0.121852547648512,0.0156500398485285,0.00139528918042309,4,10.550233012602199,0,199.65405779813,0,8,48164.271428571396
1,4879,1332.4,0,281.368799060627,0,3322,304.815577916582,0.823604054154817,36.67948079999999,93.07890754463992,85.24206,0.20477911152378897,86.8062809662778,-88.97875928,0.0007564091558751611,52770,56300.0,57649,0.00324886289798571,0,0,0.0142071176727489,0.787740947577013,Kentucky,0.324265767934521,0.135594560404807,0.14909351399141402,0.0,3,10.7988596969538,0,43.606231427047206,0,1,38726.0
184,4879,1227.1,0,281.579010058324,0,46870,304.80582902938704,0.947151068300292,37.30939025,92.40916490432508,197.643692,0.15529519186756197,87.479860998876,-87.54670406,0.0106721544659449,52770,83651.4666666667,57649,0.00276136968143858,0,0,0.0111134345239597,0.766416141712228,Kentucky,0.29083982395907504,0.0925882512805742,0.0328432174167231,0.000557040159584478,3,11.0178544808325,0,615.2390328072551,0,206,42039.4
51,4879,1122.0,0,280.299532051039,0,13348,301.899233447211,0.995674293419269,37.41866422,96.1361461183185,47.00613,0.134960073178571,88.1080495691653,-83.99825483,0.0030392984384773197,52770,93125.0,57649,0.0,0,0,0.0,0.768122498566595,Kentucky,0.530723116949142,0.43956181798662797,0.00112672453882279,9.559010960999229e-05,2,9.264958335358038,0,175.21251567977902,0,59,36165.9
1308,4879,987.4,0,280.160364639202,0,749959,303.54612647020804,0.740252817991498,38.18664655,89.61091256623409,2967.2142222222196,0.136573411678795,84.0577970436727,-85.65931031,0.17076335163485198,52770,191091.666666667,57649,0.0231823177608057,0,0,0.0437308058910221,0.5824438891989829,Kentucky,0.18301880123721,0.105481832092508,0.201191162112066,0.00131178677218664,4,13.348522361607099,0,9844.336458397609,0,1403,57174.6462962963
40,4879,784.4,0,280.070375668226,0,49925,302.891715656839,0.9368021141041359,37.87119786,91.76522443376541,199.123033333333,0.113087825704215,85.5007657116144,-84.58252003,0.0113677685451738,52770,103334.053526199,57649,0.0182439818677619,0,0,0.0165470826420461,0.7256023723886229,Kentucky,0.20212373825843,0.0424657201104929,0.0210072907061102,0.00338548853665168,3,11.1294274769469,0,655.340488860725,0,40,42289.6666666667
3,4879,1185.2,0,280.488097276514,0,22668,302.347101636455,0.9872596606524241,37.85106355,95.6867108067555,179.34497117647098,0.140890948732918,87.800202154313,-82.8264322,0.00516143369818728,52770,81607.3568627451,57649,0.00211098343203071,0,0,0.00378771018315175,0.81180331728657,Kentucky,0.39199153381392204,0.161202739562034,0.0041862668366096705,0.00022528502578708903,3,10.2587802971989,0,297.551491266799,0,3,34719.3170868347
288,4879,868.7,0,278.506679887802,0,159549,302.454091566813,0.9064635010149191,38.93950319,90.6005679341645,2560.47376375,0.11549812619594699,87.39979242410169,-84.53241199,0.0363288152952216,52770,136237.5,57649,0.00969108138956885,0,0,0.0251609163171085,0.6546148590438822,Kentucky,0.207631746040451,0.0873952867774726,0.0472648984676139,0.00115851062204128,4,13.2312479438364,0,2094.31987295423,0,308,52887.5
4,4879,1113.0,0,280.82076970905,0,15769,301.673723251288,0.9721407585629142,37.35388197,95.7108535574674,66.4690878947368,0.13289474560358,86.6998173257021,-82.94981134,0.0035905526727861,52770,56905.1228070175,57649,0.000363204120715842,0,0,0.000875866988757202,0.793193925675904,Kentucky,0.39024372135119395,0.117326318678289,0.00738503882206625,0.0,3,9.61018797269231,0,206.991771033446,0,4,32273.6240601504
6,4879,1174.0,0,281.189250101681,0,26042,302.467743820096,0.98033804218871,36.89225732,96.7774454887932,81.313853125,0.14416435828027999,90.0306841563813,-83.85403396,0.0059296830937088894,52770,70343.4166666667,57649,0.000350037615982613,0,0,0.00418112770134329,0.742163316601183,Kentucky,0.469534018235109,0.174528300635322,0.00855896795994512,0.00150961823337886,3,9.90247842567355,0,341.840300669224,0,6,29783.1875
5,4879,1111.7,0,281.191202519242,0,10287,303.25655123295104,0.9492494305179019,37.54567114,94.9758071682633,54.183580000000006,0.157908647492732,87.1384884105998,-85.70138352,0.00234231817775069,52770,112950.0,57649,0.00205081462914435,0,0,0.0218753560442065,0.788731796658626,Kentucky,0.270239077479177,0.0761188899166126,0.0267175572519084,0.0,2,10.4049586923069,0,135.032300629149,0,5,44777.0
15,4879,951.2,0,281.02219632601503,0,51180,302.408010001326,0.982813501466251,37.10975748,94.56297252935671,133.0687,0.12860536434918302,87.5271155580704,-84.11321779,0.0116535281751026,52770,95885.5555555555,57649,0.00253822251262502,0,0,0.0106223291021795,0.756313419731179,Kentucky,0.538095205157205,0.0645993562178098,0.00507176653695314,0.00308081572702103,3,10.097356778936,0,671.814245766488,0,17,39923.0777777778
1,4879,1174.8,0,280.295877184678,0,16011,302.412896149057,0.9895646785159979,38.07136018,96.3326204225968,30.7554171428571,0.1396384964611,89.6646655681555,-82.72882223,0.00364565532652535,52770,76718.0571428572,57649,0.000808647774434839,0,0,0.0137829364283034,0.7772955322744342,Kentucky,0.451038983746863,0.20804676083355103,0.00138697131866184,5.94593951790323e-05,2,10.071366898162001,0,210.16838391886,0,1,31495.1428571429
0,4879,1294.2,0,280.641696563095,0,6733,302.373861328553,0.982869060032772,37.59645942,95.3837906015481,22.643428,0.144856231431262,87.9438775270167,-83.71513901,0.00153308333729905,52770,60171.7222222222,57649,0.00171309399672278,0,0,0.00111723521525399,0.8685767097966729,Kentucky,0.770377733598409,0.141925777331996,0.00350067034112915,0.0066289289438403,2,10.094858147748901,0,88.3807213119532,1,0,19057.0
4,4879,1246.5,0,280.866133512189,0,10484,301.481013688185,0.990797971353382,37.09246661,95.9336154013658,27.5498265625,0.13802277527338502,87.00234116413021,-83.37999606,0.00238717447025743,52770,42303.7758547009,57649,0.0012695879280325,0,0,0.00255859824701243,0.7625626536804431,Kentucky,0.592919039160526,0.219118478398694,0.00027205455600696403,0.0015400410677618099,2,9.50453989879541,0,137.618221035871,0,4,29269.3196428571
3,4879,1250.0,0,280.679710748909,0,20305,301.07161510162496,0.9798895356701981,37.12306748,95.615077979504,76.56101856521741,0.14222387501254802,86.2296403048558,-82.85346474,0.00462338588502262,52770,60247.952243664295,57649,0.005630482200192821,0,0,0.00391998019514618,0.796642453237848,Kentucky,0.380998629724323,0.180190823464498,0.00168663006789352,0.00524439409738481,3,9.21917931611687,0,266.533572885669,0,3,32298.831884058
3,4879,1114.8,0,279.052154379307,0,13440,302.31604312386,0.9913248734337379,38.53184419,94.339104535062,33.901348,0.144490402377319,89.2441423426057,-83.37735618,0.00306024655477488,52770,66492.21333333339,57649,0.0,0,0,0.0038914105860302,0.7717047665924971,Kentucky,0.439593199060395,0.190243956427346,0.0027578232127873,0.00165864098448368,2,9.75611555811525,0,176.420153636217,0,3,31671.0
4,4879,1066.3,0,280.650393611854,0,24257,302.580178079614,0.966271253002493,37.45475628,94.9461599350122,76.3474,0.145576024761013,87.6807997136548,-84.6565327,0.00552324409815285,52770,68820.4968110104,57649,0.000478132990634333,0,0,0.0120692013198237,0.714118167949282,Kentucky,0.293155450982964,0.18581901092049397,0.010884187392076,0.0038807760553007,3,9.85497183745186,0,318.409499014414,0,5,32699.0
6,4879,1266.0,0,281.122515119808,0,9577,304.389379946296,0.9681940520082271,37.21137452,93.0051881461384,42.4046582857143,0.174591533227397,87.2917263494222,-88.34797529,0.00218065336719338,52770,95928.5714285714,57649,0.000758893379546792,0,0,0.00939763003663125,0.7833678867557041,Kentucky,0.291031269809844,0.235588678574415,0.0019269510379259,0.005877202633074789,2,10.614498858742,0,125.712485965331,0,6,46913.5714285714
12,4879,1097.6,0,281.493027277507,0,27850,304.337251920668,0.922026566475056,36.85949479,94.5142369440822,39.099138,0.15281084374174803,88.1661060470772,-86.877635,0.0063413591183393205,52770,89140.0,57649,0.00107140004481359,0,0,0.0322107247311963,0.7465171782479181,Kentucky,0.366817969799882,0.178400551546087,0.0469281252398573,0.000708915743860288,2,10.8831814033991,0,365.573011813144,0,13,40128.4
10,4879,1306.0,0,281.870839427999,0,7943,304.919970510923,0.927797742085767,37.02080035,92.1569756777955,58.246935,0.201793240449921,85.0866510091578,-88.07886257,0.0018085966059953101,52770,124450.0,57649,0.0053596440046014705,0,0,0.0116934809058796,0.847394367629208,Kentucky,0.117245679369236,0.0720520720067658,0.0498207735346399,0.00225022502250225,2,10.4253690153727,0,104.26378573902299,0,13,50122.5
57,4879,1197.6,0,280.99641277468,0,61571,304.479123570437,0.8652799285061659,37.05350953,92.68461344480431,312.486533333333,0.16770538243626099,86.14865296048,-88.70445755,0.0140195268321462,52770,129800.0,57649,0.00566568094131578,0,0,0.018040016849241,0.6695211835312621,Kentucky,0.21529012405853398,0.0598972770097955,0.10693190510473599,0.0018254384022820698,4,11.4918910403339,0,808.2117023463941,0,59,48029.6666666667
11,4879,1040.3,0,281.420103994695,0,17501,302.556162594389,0.948847519782884,36.73874143,97.8394518930529,143.929675714286,0.12085141829979401,90.66215475596641,-84.48102924,0.00398492373177941,52770,54014.230487874,57649,0.0010785371114815198,0,0,0.0164342222705039,0.6554800166422161,Kentucky,0.42744814712077295,0.204759757189083,0.0316433669899697,0.0040750163035551705,3,9.59990219198736,0,229.72686821335097,0,11,21968.0
15,4879,1222.9,0,280.81718990461496,0,9697,304.313910131017,0.9810843500994691,37.5301951,92.4045383353608,43.679762,0.16318133299666002,87.1607476330068,-87.26803443,0.00220797699714673,52770,101060.0,57649,0.00406640702395449,0,0,0.019146638840337,0.8357109111922041,Kentucky,0.23263635347712602,0.0560323362056167,0.00249532127261384,0.0028568907305934602,2,11.687984600709699,0,127.287665908512,0,16,42704.8
28,4879,775.8,0,280.303078922604,0,86935,302.858904373009,0.947511219482591,37.71659336,93.0703936874691,163.77862,0.11038889196216199,86.7035836234067,-84.27220275,0.0197948314166186,52770,127100.0,57649,0.0052153995795080205,0,0,0.02077909169784,0.6547376001159411,Kentucky,0.30264462667861897,0.104476923617268,0.0257018430067161,0.00208591467451777,3,10.720871593282599,0,1141.1522363366498,0,29,42386.0
0,4879,1077.9,0,280.64313308444997,0,12887,302.054547747865,0.999459151722175,37.70820545,95.62965085282329,35.0214633333333,0.126087084821071,87.1293382094618,-83.0657714,0.00293433016007321,52770,49300.0,57649,0.0,0,0,0.0035582123541133,0.697103532075783,Kentucky,0.531575632462137,0.30975147858576896,0.000113862795331625,0.000113862795331625,2,9.688137451789279,0,169.16119939806,1,0,27362.3333333333
17,4879,989.6,0,280.86332169476503,0,19798,303.268372174916,0.966243833489071,37.55218078,94.9166389322459,41.44144,0.133899162822978,87.6036457498596,-85.26898542,0.00450794354846973,52770,105471.428571429,57649,0.0042105263556396705,0,0,0.0129991225395867,0.796922718129271,Kentucky,0.317310048268481,0.104375214302687,0.0178892396696256,0.0,2,10.634947641900801,0,259.878437625731,0,17,40162.0
33,4879,1258.5,0,281.602340655435,0,30800,304.873102657488,0.981886248372938,36.880070700000005,92.59123351081159,107.59852,0.18955495901529,85.7164344800446,-88.32803576,0.00701306502135911,52770,106525.0,57649,0.00323920868338853,0,0,0.0151148506310064,0.7880252719063309,Kentucky,0.20552096331228503,0.0768662879454359,0.00296123057792748,0.000768766404931623,3,10.5676351131808,0,404.296185416331,0,34,44985.0
3,4879,1010.1,0,280.390780561927,0,12036,302.237400243586,0.97581976479088,37.79990579,96.2879872996257,80.1135214285714,0.11278361590241599,88.2718366314011,-82.51247478,0.00274056008432072,52770,70571.42857142861,57649,0.0,0,0,0.0047896072084682,0.731237427773383,Kentucky,0.560597001103364,0.217577948148994,0.0142844539603131,0.00024057387805091402,3,10.3199701379666,0,157.990548301005,0,3,31002.428571428598
6,4879,1194.6,0,278.955391033924,0,16837,302.438108299209,0.937590424573114,38.59471935,93.7787289904075,55.01781,0.15490161088850302,89.09055331133891,-83.82151043,0.00383373297937089,52770,112900.0,57649,0.00303835019976554,0,0,0.0064834086939879,0.7368386754683091,Kentucky,0.239689514514648,0.10113595176285699,0.0454959801221385,0.00019139213856790802,2,10.5849543673745,0,221.01087252775199,0,6,47385.3333333333
13,4879,681.8,0,280.52376523238604,0,34034,303.49862322002497,0.919144771952966,37.96163597,93.3902361715384,360.1459975,0.0994393334793301,87.95112414052059,-86.21028219,0.00774943684860182,52770,150817.5,57649,0.005591169345898071,0,0,0.01821228476895,0.7395893906021899,Kentucky,0.27310642975389604,0.10348455678089802,0.0553451149007071,0.00191214631043835,4,10.7604402329218,0,446.747284885046,0,14,48841.875
3,4879,1086.7,0,280.039305482557,0,6395,302.356907496008,0.977530943342369,37.94090733,94.75672522108641,47.7100125,0.14994192299419198,87.025249076127,-83.59985712,0.00145612177959713,52770,74325.0,57649,0.0035211267605633795,0,0,0.0063824662813102,0.8605139147449491,Kentucky,0.33704775323303005,0.107359864574435,0.000406630277569086,0.00012042389210019299,2,9.447025670052609,0,83.9439644719948,0,3,35208.9285714286
11,4879,1159.5,0,280.372777998264,0,21954,303.08060076601504,0.897510472915914,37.81474237,92.52102050010728,343.04096,0.15907541073039702,86.03533487115791,-84.87488475,0.004998858099964871,52770,117166.66666666699,57649,0.0038540220875972796,0,0,0.0137526167190957,0.7193908739561109,Kentucky,0.194369541038871,0.113495397680142,0.0388775924902452,0.00070852126427843,4,10.690849744726501,0,288.17917060487497,0,11,44121.3333333333
1,4879,1254.1,0,281.739480478026,0,10932,303.590348977833,0.965951436527126,36.99459295,96.6791693286315,22.937330499999998,0.16205680033620098,88.75115633501751,-85.63123699,0.0024891826887499303,52770,90340.8,57649,0.0025096965548711,0,0,0.0101337449536793,0.7798634734119541,Kentucky,0.29055017038224795,0.15232157692925,0.00906313488232036,0.000147754137115839,2,10.1975371697092,0,143.498892823745,0,1,34030.2666666667
6,4879,1332.2,0,282.005566680927,0,11221,303.831149644584,0.9796658655805629,36.71225341,96.904087436217,24.743444,0.167442717489281,88.9450577835939,-85.71596443,0.0025549870975542397,52770,71040.0,57649,0.00035879036391593997,0,0,0.01636637120085,0.781678879191702,Kentucky,0.4282106219617461,0.24686750741465197,0.00726113744381286,7.688364941055859e-05,2,10.3585383610806,0,147.292451186904,0,6,38439.8571428571
12,4879,971.0,0,279.809607151214,0,27392,302.735565436032,0.9477245933491311,38.03253032,94.46655410409019,154.7351,0.132714960001578,88.7893014040232,-83.9145241,0.00623707393068405,52770,77833.2845066984,57649,7.453786523553969e-05,0,0,0.0187253784894178,0.8059567143138879,Kentucky,0.22573796107701602,0.110311590522024,0.0274168902802624,0.00138640429338104,3,10.413504837210901,0,359.56107503000504,0,12,27454.3333333333
1,4879,957.7,0,280.30452788719896,0,14230,302.38620418400103,0.97541682250585,37.92465657,96.26788695562858,38.723423333333294,0.130151609220725,88.9930692287486,-83.25558245,0.0032401271186344198,52770,67833.1666666667,57649,0.0011307100859339698,0,0,0.0414422082704537,0.7026369188804971,Kentucky,0.564540165469054,0.26246953029749603,0.0068973315241972,0.00144300144300144,2,9.77451057422202,0,186.790088262156,0,1,29966.1666666667
128,4879,1219.1,0,281.4467908588,0,30547,304.439977568755,0.9539725841683349,37.21425819,93.6440871595058,151.43021769230802,0.162702673161375,88.33394835220409,-87.14632053,0.0069554577015408,52770,77344.6153846154,57649,0.0009731630600728369,0,0,0.004517123340877871,0.8401686291639421,Kentucky,0.393261376924818,0.15772383379802202,0.0245076742246436,0.00164694800867067,3,11.1823732410216,0,400.975181036126,0,132,43632.111355311405
24,4879,823.6,0,280.776055486277,0,45618,303.622456302489,0.9656887462191209,37.80335779,93.24842612892759,114.061622857143,0.117427189954575,86.0490406917356,-85.4657193,0.0103870779267649,52770,127728.571428571,57649,0.00195689092790792,0,0,0.005700971736083829,0.81079014237461,Kentucky,0.219556992713256,0.147847755440917,0.0161262540644548,0.000874045389400763,3,10.9403266457776,0,598.804655400072,0,24,54678.2857142857
1,4879,1372.1,0,279.352021746139,0,7506,302.715348059108,0.9862428842504741,38.33342292,93.8853959276767,26.138289999999998,0.15754837287655302,88.2763943189311,-84.01889177,0.00170909305358187,52770,95500.0,57649,0.0,0,0,0.00860666847384115,0.8698557861414,Kentucky,0.441431541431541,0.298148031097908,0.0047438330170778,0.0012198427758200099,2,10.5168961141185,0,98.527505445941,0,1,42822.5
51,4879,1112.6,0,281.095756419321,0,24555,304.207031743509,0.983535757204147,37.47751843,94.09788932118971,55.663018333333305,0.152434817300697,88.0536466790576,-86.85368087,0.00559109777920367,52770,72921.11111111111,57649,0.00123800680903745,0,0,0.0235993877401829,0.8119444093576491,Kentucky,0.42574137861721595,0.160628976595474,0.00951975786869174,0.00010572981522275301,2,11.1829729078075,0,322.321195873312,0,51,38567.4325396825
33,4879,555.0,0,279.404261983817,0,55595,303.452662741667,0.9154797972740699,38.39791089,93.5089567854098,433.83932999999996,0.0911362963920909,87.6937919037715,-85.448222,0.0126588100604695,52770,236633.333333333,57649,0.0066407017719635605,0,0,0.025633954828817997,0.831787093575587,Kentucky,0.17540568139711302,0.0175000592083292,0.0292498593684281,0.0038973646141725795,4,11.2063344798055,0,729.767741176004,0,33,73493.6666666667
1,4879,1006.7,0,279.290284025421,0,7707,303.019268293305,0.980390574415674,38.51679143,92.5160614443124,33.49557,0.146035859761795,87.5387417220647,-84.82404619,0.00175486013375372,52770,62034.3932781999,57649,0.004848484848484829,0,0,0.0121895324907907,0.811518279062922,Kentucky,0.278381642512077,0.0569314641744547,0.000822157134782387,0.000359693746467293,2,10.701052126507198,0,101.16593185076799,0,1,41377.3333333333
2,4879,1582.3,0,280.747864492731,0,4859,302.238414482522,0.9442272072442891,37.42823949,96.14332854951729,21.61219,0.16421580160933602,88.41881435937259,-83.68811419,0.0011063793161942802,52770,64000.0,57649,0.00987857583864993,0,0,0.0037044659394937203,0.729517396184063,Kentucky,0.515644555694618,0.26943699731903503,0.0253138505865404,0.0018522329697468602,2,9.816590195613141,0,63.7816611992842,0,2,24419.0
5,4879,932.2,0,278.942122572379,0,13655,302.640733312106,0.978010195085742,38.69607718,92.6258875153621,59.451203333333304,0.12106972461071501,87.81693580500591,-84.35599463,0.00310920139177463,52770,111933.33333333301,57649,0.00476854253758721,0,0,0.0047348484848485,0.818376020432961,Kentucky,0.24755387397029802,0.10242067232108,0.0047608115789934,0.0011164130482312301,2,10.900018248716302,0,179.242351034416,0,5,54946.3333333333
14,4879,1323.3,0,280.956606814483,0,28834,301.820328304012,0.9615439457089301,37.25023553,95.5711102677441,138.527261052632,0.130797361959267,87.0170596954106,-83.22922731,0.00656541288395677,52770,66479.8997445635,57649,0.000591534747411658,0,0,0.00314516070743879,0.7565454196616541,Kentucky,0.504806955883383,0.16871114357820402,0.00957403646720173,0.0009026518181391221,3,10.0015071553353,0,378.489487347224,0,14,30959.7488721805
11,4879,1222.4,0,280.64458418730203,0,65589,301.958814055704,0.985647885749462,37.47088263,94.8923333983983,107.14068972973,0.138241936127694,86.445409741966,-82.39487445,0.0149344130417507,52770,68229.36936936941,57649,0.00718929172851172,0,0,0.00253070782788863,0.79336256091055,Kentucky,0.460354678252084,0.22559180822753,0.00316815638395174,0.000104378772276097,3,9.9429830949499,0,860.953977443888,0,13,32978.4537966538
1,4879,1153.4,0,280.265865671594,0,12208,302.613314997668,0.978922797995169,37.83218794,94.9869723518568,52.6531653333333,0.12593940868296002,87.6817370300744,-83.82553961,0.00277972395392052,52770,55892.5925925926,57649,0.0016561276723878302,0,0,0.00983963127994403,0.789980859713282,Kentucky,0.25011769958744395,0.11077476208673802,0.0035678398111202796,0.0006004924037710929,2,10.0205266999585,0,160.248306219564,0,1,37525.3333333333
41,4879,1162.9,0,281.220455049812,0,62391,302.76012739609297,0.9749863776409391,37.10466131,95.9276106649801,155.109605714286,0.162461379081415,88.6648114037774,-84.57629079,0.014206238303494,52770,93985.71428571429,57649,0.00376090886965034,0,0,0.0171318078868461,0.704980706420458,Kentucky,0.297574956005094,0.173896485470069,0.007432923445073859,0.00286117951618076,3,10.6475332757257,0,818.9754319581269,0,43,34964.4285714286
0,4879,1428.7,0,279.297598381799,0,1869,302.70039400964,0.974317817014446,38.51923469,93.90362282104799,21.84424,0.18671790324169896,88.3115477837945,-84.05055616,0.00042556553652338196,52770,103300.0,57649,0.0,0,0,0.0176565008025682,0.7372262773722629,Kentucky,0.33265306122449,0.178082191780822,0.0176565008025682,0.0016051364365971099,2,10.6252260797261,0,24.5334276150365,1,0,28571.0
10,4879,1128.2,0,280.607402703861,0,15274,302.369807508498,0.98959334944342,37.36642393,94.90829031573669,47.278209999999994,0.148767295556075,87.4984471473889,-84.31176452,0.0034778426992285397,52770,68900.0,57649,0.000254452926208652,0,0,0.00237162492764561,0.7642799118887339,Kentucky,0.444833795010605,0.205610164873924,0.0011035709755237,0.00441310888524966,2,9.5803378785315,0,200.494153767826,0,10,33396.25
